,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
1831,–,0,2,4,1831,6.1,1,http://www.cian.ru/sale/flat/147040700/,18.9,9.0,0,9.0,5600000,косметический,1.0,32.7,1.0,7.496554564125545,55.86994,37.604996,1
1832,–,0,2,5,1832,6.0,1,http://www.cian.ru/sale/flat/149943868/,28.0,,0,9.0,5600000,отсутствует,1.0,45.0,,13.276389956833615,55.880985,37.716675,2
1833,1,0,2,5,1833,7.4,1,http://www.cian.ru/sale/flat/149505833/,22.6,,0,9.0,5600000,отсутствует,1.0,37.1,,6.842324889982631,55.837737,37.660503,2
1834,–,0,2,2,1834,7.4,1,http://www.cian.ru/sale/flat/150194404/,18.0,15.0,0,12.0,5600000,косметический,1.0,32.0,1.0,7.776396373831035,55.87286,37.601439,1
1835,0,0,2,2,1835,10.0,1,http://www.cian.ru/sale/flat/150333574/,23.0,2.0,0,12.0,5600000,косметический,1.0,38.0,0.0,6.174545662726017,55.819965,37.580238,1
1836,–,0,2,2,1836,,–,http://www.cian.ru/sale/flat/150495915/,,,1,20.0,5602700,,,35.9,,7.660549733377531,55.848943,37.578073,1
1837,–,0,2,7,1837,,–,http://www.cian.ru/sale/flat/150602270/,,,1,20.0,5610560,,,36.4,,7.660549733377531,55.848943,37.578073,1
1838,–,0,2,7,1838,,–,http://www.cian.ru/sale/flat/149835904/,,,1,20.0,5610560,,,36.4,,7.660549733377531,55.848943,37.578073,1
1839,–,0,2,5,1839,,–,http://www.cian.ru/sale/flat/149835812/,,,1,20.0,5625880,,,34.9,,7.660549733377531,55.848943,37.578073,1
1840,–,0,2,13,1840,,–,http://www.cian.ru/sale/flat/149835911/,,,1,20.0,5628360,,,36.5,,7.660549733377531,55.848943,37.578073,1
1841,–,0,2,9,1841,,–,http://www.cian.ru/sale/flat/150495933/,,,1,20.0,5628360,,,36.4,,7.660549733377531,55.848943,37.578073,1
1842,–,0,2,10,1842,,–,http://www.cian.ru/sale/flat/150602276/,,,1,20.0,5628360,,,36.4,,7.660549733377531,55.848943,37.578073,1
1843,–,0,2,8,1843,,–,http://www.cian.ru/sale/flat/149835820/,,,1,20.0,5635480,,,35.9,,7.660549733377531,55.848943,37.578073,1
1844,–,0,2,6,1844,,–,http://www.cian.ru/sale/flat/150602194/,,,1,20.0,5635480,,,35.9,,7.660549733377531,55.848943,37.578073,1
1845,1,0,2,7,1845,7.5,1,http://www.cian.ru/sale/flat/149889231/,22.0,10.0,0,9.0,5650000,косметический,1.0,37.0,0.0,6.1833909542276455,55.830832,37.586625,2
1846,–,0,2,18,1846,,–,http://www.cian.ru/sale/flat/149835920/,,,1,20.0,5653280,,,36.5,,7.660549733377531,55.848943,37.578073,1
1847,–,0,2,16,1847,,–,http://www.cian.ru/sale/flat/149835918/,,,1,20.0,5653280,,,36.5,,7.660549733377531,55.848943,37.578073,1
1848,–,0,2,8,1848,11.8,–,http://www.cian.ru/sale/flat/148588660/,47.6,,1,15.0,11236500,,,49.5,,2.5545985940266367,55.794102,37.623438,1
1849,1,0,2,5,1849,,1,http://www.cian.ru/sale/flat/150928338/,,14.0,1,18.0,4463419,,,32.7,1.0,6.0666883126244135,55.850472,37.623784,1
1850,–,0,2,15,1850,14.0,–,http://www.cian.ru/sale/flat/150640171/,59.5,11.0,1,18.0,24244706,,,101.0,1.0,8.755679716294248,55.861585,37.67131,3
1851,–,0,2,17,1851,,–,http://www.cian.ru/sale/flat/150602289/,,,1,20.0,5653280,,,36.5,,7.660549733377531,55.848943,37.578073,1
1852,–,0,2,10,1852,,–,http://www.cian.ru/sale/flat/150602203/,,,1,20.0,5653280,,,36.0,,7.660549733377531,55.848943,37.578073,1
1853,–,0,2,9,1853,,–,http://www.cian.ru/sale/flat/149835823/,,,1,20.0,5653280,,,36.0,,7.660549733377531,55.848943,37.578073,1
1854,–,0,2,16,1854,,–,http://www.cian.ru/sale/flat/150602218/,,,1,20.0,5678200,,,36.1,,7.660549733377531,55.848943,37.578073,1
1855,–,0,2,18,1855,,–,http://www.cian.ru/sale/flat/150602226/,,,1,20.0,5678200,,,36.1,,7.660549733377531,55.848943,37.578073,1
1856,–,0,2,19,1856,,–,http://www.cian.ru/sale/flat/149835841/,,,1,20.0,5678200,,,36.1,,7.660549733377531,55.848943,37.578073,1
1857,1,0,2,4,1857,6.7,1,http://www.cian.ru/sale/flat/150458437/,21.0,5.0,0,9.0,5700000,косметический,1.0,36.0,0.0,7.559674433551145,55.868698,37.642025,1
1858,–,0,2,9,1858,6.6,1,http://www.cian.ru/sale/flat/139172582/,18.6,8.0,0,9.0,5700000,косметический,1.0,32.6,0.0,12.697546344160841,55.883686,37.70885,1
1859,1,0,2,2,1859,6.0,–,http://www.cian.ru/sale/flat/150386313/,16.8,10.0,0,5.0,5700000,евроремонт,1.0,30.0,0.0,5.092216068952168,55.823156,37.597558,1
1860,–,0,2,2,1860,7.0,1,http://www.cian.ru/sale/flat/150499687/,20.0,15.0,0,9.0,5700000,евроремонт,1.0,32.0,1.0,6.262165968383347,55.8534,37.616836,1
1861,–,0,2,4,1861,7.0,1,http://www.cian.ru/sale/flat/150954836/,17.8,5.0,0,9.0,5700000,косметический,1.0,33.4,0.0,7.110458234178503,55.834477,37.666108,1
1862,0,0,2,4,1862,6.0,1,http://www.cian.ru/sale/flat/150832102/,19.0,7.0,0,9.0,5700000,,1.0,33.0,1.0,7.399996120153127,55.869233,37.607116,1
1863,–,0,2,3,1863,,–,http://www.cian.ru/sale/flat/150868707/,,,1,18.0,5741900,,,33.5,,7.660549733377531,55.848943,37.578073,1
1864,–,0,2,5,1864,,–,http://www.cian.ru/sale/flat/150868708/,,,1,18.0,5741900,,,33.5,,7.660549733377531,55.848943,37.578073,1
1865,1,0,2,13,1865,7.0,1,http://www.cian.ru/sale/flat/149410957/,24.0,15.0,0,14.0,5750000,косметический,0.0,39.0,0.0,12.66177086338585,55.881046,37.70965,2
1866,–,0,2,6,1866,,–,http://www.cian.ru/sale/flat/150572895/,,,1,18.0,5750910,,,33.3,,7.660549733377531,55.848943,37.578073,1
1867,–,0,2,18,1867,10.0,1,http://www.cian.ru/sale/flat/150999668/,13.0,8.0,1,20.0,5760345,,,55.5,1.0,8.329849477854795,55.879981,37.597562,2
1868,1,0,2,7,1868,,1,http://www.cian.ru/sale/flat/40492181/,22.8,3.0,1,17.0,5767300,,,32.2,1.0,9.003390591305983,55.869347,37.669356,1
1869,–,0,2,13,1869,,–,http://www.cian.ru/sale/flat/150602257/,,,1,18.0,5767560,,,33.4,,7.660549733377531,55.848943,37.578073,1
1870,–,0,2,12,1870,,–,http://www.cian.ru/sale/flat/150572897/,,,1,18.0,5767560,,,33.4,,7.660549733377531,55.848943,37.578073,1
1871,–,0,2,11,1871,,–,http://www.cian.ru/sale/flat/149835875/,,,1,18.0,5767560,,,33.3,,7.660549733377531,55.848943,37.578073,1
1872,–,0,2,7,1872,,–,http://www.cian.ru/sale/flat/150602197/,,,1,20.0,5785000,,,35.9,,7.660549733377531,55.848943,37.578073,1
1873,–,0,2,8,1873,,–,http://www.cian.ru/sale/flat/151118855/,,,1,20.0,5785000,,,35.9,,7.660549733377531,55.848943,37.578073,1
1874,–,0,2,6,1874,,–,http://www.cian.ru/sale/flat/149835815/,,,1,20.0,5785000,,,35.9,,7.660549733377531,55.848943,37.578073,1
1875,1,0,2,9,1875,6.0,1,http://www.cian.ru/sale/flat/150284865/,31.0,,0,9.0,5790000,косметический,,44.0,,13.756873300603493,55.934699,37.550971,2
1876,–,0,2,5,1876,12.0,1,http://www.cian.ru/sale/flat/149269168/,41.0,12.0,1,8.0,16128900,,,69.3,1.0,3.4849143834209477,55.800473,37.638054,2
1877,1,0,2,8,1877,9.0,1,http://www.cian.ru/sale/flat/150775133/,28.7,20.0,0,18.0,13400000,евроремонт,1.0,53.5,1.0,5.4481368203205,55.827408,37.59533,2
1878,–,0,2,13,1878,13.0,1,http://www.cian.ru/sale/flat/149522943/,18.0,15.0,1,23.0,8779974,,,44.6,1.0,10.01741319934171,55.867112,37.684748,1
1879,–,0,2,3,1879,,–,http://www.cian.ru/sale/flat/149835851/,,,1,18.0,5790720,,,34.8,,7.660549733377531,55.848943,37.578073,1
1880,–,0,2,4,1880,,–,http://www.cian.ru/sale/flat/149835855/,,,1,18.0,5790720,,,34.8,,7.660549733377531,55.848943,37.578073,1
1881,1,0,2,13,1881,9.0,1,http://www.cian.ru/sale/flat/150834589/,19.0,15.0,0,17.0,5800000,косметический,1.0,39.0,0.0,12.208369398169108,55.867763,37.710216,1
1882,1,0,2,4,1882,10.0,1,http://www.cian.ru/sale/flat/147065957/,20.0,15.0,0,14.0,5800000,евроремонт,1.0,36.0,1.0,9.14090247190017,55.899714,37.617743,1
1883,1,0,2,11,1883,10.0,1,http://www.cian.ru/sale/flat/150291118/,19.0,1.0,0,16.0,5800000,косметический,,37.3,1.0,7.346691280718099,55.865879,37.601834,1
1884,1,0,2,5,1884,6.0,–,http://www.cian.ru/sale/flat/149729047/,17.0,15.0,0,5.0,5800000,косметический,1.0,30.0,1.0,5.287399761267328,55.814482,37.654143,1
1885,1,0,2,4,1885,6.0,–,http://www.cian.ru/sale/flat/150915326/,27.0,8.0,0,5.0,5800000,отсутствует,,44.0,0.0,4.939413432483574,55.82269,37.599849,2
1886,1,0,2,5,1886,6.0,–,http://www.cian.ru/sale/flat/148515341/,27.0,10.0,0,5.0,5800000,отсутствует,,44.0,0.0,4.939413432483574,55.82269,37.599849,2
1887,1,0,2,5,1887,7.0,1,http://www.cian.ru/sale/flat/150723199/,21.0,15.0,0,9.0,5800000,косметический,1.0,35.0,1.0,7.662390714148213,55.873168,37.606173,1
1888,1,0,2,3,1888,6.5,1,http://www.cian.ru/sale/flat/149871926/,20.3,10.0,0,9.0,5800000,косметический,,35.5,1.0,8.619819807265058,55.880869,37.651035,1
1889,–,0,2,2,1889,7.0,1,http://www.cian.ru/sale/flat/149132500/,19.0,7.0,0,9.0,5800000,евроремонт,1.0,33.0,1.0,6.946768752265852,55.864364,37.616539,1
1890,–,0,2,2,1890,6.0,1,http://www.cian.ru/sale/flat/150859916/,21.0,5.0,0,9.0,5800000,косметический,1.0,32.0,1.0,6.350613991199843,55.849383,37.640147,1
1891,1,0,2,5,1891,6.0,–,http://www.cian.ru/sale/flat/149950599/,27.0,9.0,0,5.0,5800000,,1.0,43.3,0.0,10.161616968379068,55.8665,37.686904,2
1892,–,0,2,9,1892,,–,http://www.cian.ru/sale/flat/149835822/,,,1,20.0,5802800,,,36.0,,7.660549733377531,55.848943,37.578073,1
1893,–,0,2,11,1893,,–,http://www.cian.ru/sale/flat/149835826/,,,1,20.0,5802800,,,36.0,,7.660549733377531,55.848943,37.578073,1
1894,–,0,2,12,1894,,–,http://www.cian.ru/sale/flat/150602207/,,,1,20.0,5802800,,,36.0,,7.660549733377531,55.848943,37.578073,1
1895,–,0,2,18,1895,,–,http://www.cian.ru/sale/flat/149835839/,,,1,20.0,5827720,,,36.1,,7.660549733377531,55.848943,37.578073,1
1896,–,0,2,16,1896,,–,http://www.cian.ru/sale/flat/150602217/,,,1,20.0,5827720,,,36.0,,7.660549733377531,55.848943,37.578073,1
1897,–,0,2,19,1897,,–,http://www.cian.ru/sale/flat/150602229/,,,1,20.0,5827720,,,36.1,,7.660549733377531,55.848943,37.578073,1
1898,–,0,2,5,1898,,–,http://www.cian.ru/sale/flat/150602291/,,,1,16.0,5836320,,,37.8,,7.660549733377531,55.848943,37.578073,1
1899,–,0,2,3,1899,,–,http://www.cian.ru/sale/flat/149835932/,,,1,16.0,5836320,,,37.8,,7.660549733377531,55.848943,37.578073,1
1900,–,0,2,4,1900,,–,http://www.cian.ru/sale/flat/149835937/,,,1,16.0,5836320,,,37.8,,7.660549733377531,55.848943,37.578073,1
1901,–,0,2,2,1901,,–,http://www.cian.ru/sale/flat/149835926/,,,1,16.0,5848200,,,38.0,,7.660549733377531,55.848943,37.578073,1
1902,1,0,2,7,1902,7.0,1,http://www.cian.ru/sale/flat/149059861/,22.7,7.0,0,9.0,5850000,косметический,1.0,37.5,0.0,6.8878775288900504,55.834234,37.663359,2
1903,1,0,2,5,1903,6.0,0,http://www.cian.ru/sale/flat/150843659/,28.0,15.0,0,5.0,5885000,косметический,1.0,44.0,0.0,13.12011033438805,55.87747,37.716387,2
1904,1,0,2,4,1904,10.0,1,http://www.cian.ru/sale/flat/150085068/,45.3,2.0,0,16.0,16000000,евроремонт,1.0,73.0,1.0,8.824110449799614,55.870157,37.665938,3
1905,1,0,2,28,1905,8.0,1,http://www.cian.ru/sale/flat/149412471/,15.0,10.0,1,46.0,6361182,,,30.3,1.0,4.646620996523021,55.804072,37.590693,1
1906,1,0,2,12,1906,9.0,1,http://www.cian.ru/sale/flat/150437449/,20.0,4.0,0,17.0,6250000,косметический,1.0,37.0,0.0,7.289719203276738,55.860186,37.594755,1
1907,–,0,2,3,1907,8.5,–,http://www.cian.ru/sale/flat/150246234/,12.5,10.0,0,5.0,5899000,евроремонт,1.0,32.0,1.0,4.887028511197473,55.811857,37.592069,1
1908,1,0,2,5,1908,5.0,1,http://www.cian.ru/sale/flat/150993950/,12.0,7.0,0,9.0,5900000,,1.0,32.0,1.0,4.817146231407511,55.82221,37.60169,1
1909,–,0,2,1,1909,6.5,–,http://www.cian.ru/sale/flat/148181587/,30.0,14.0,0,9.0,5900000,,,45.0,1.0,7.667930676840863,55.871839,37.602984,2
1910,1,0,2,12,1910,8.6,1,http://www.cian.ru/sale/flat/150462470/,20.8,15.0,0,12.0,5900000,,0.0,38.6,0.0,11.296548626320336,55.881343,37.693022,1
1911,1,0,2,10,1911,6.0,1,http://www.cian.ru/sale/flat/151139861/,24.0,10.0,0,14.0,5900000,отсутствует,0.0,38.0,0.0,11.8581983753776,55.872435,37.704269,2
1912,0,0,2,1,1912,6.0,0,http://www.cian.ru/sale/flat/151015957/,20.0,2.0,0,5.0,5900000,евроремонт,1.0,33.0,1.0,2.8436214647681473,55.797169,37.61424,1
1913,1,0,2,3,1913,12.0,1,http://www.cian.ru/sale/flat/150198124/,30.0,7.0,1,17.0,5900000,,,51.0,1.0,6.073841908326729,55.8506,37.623619,2
1914,1,0,2,8,1914,10.0,1,http://www.cian.ru/sale/flat/150460400/,19.5,,0,16.0,5900000,евроремонт,,38.0,,13.554717863662377,55.874299,37.722397,1
1915,–,0,2,19,1915,11.6,1,http://www.cian.ru/sale/flat/150999798/,17.6,8.0,1,20.0,5916612,,,59.8,1.0,8.329849477854795,55.879981,37.597562,2
1916,–,0,2,1,1916,8.0,–,http://www.cian.ru/sale/flat/150919168/,16.8,14.0,0,3.0,5920000,косметический,,32.9,1.0,7.127024594485414,55.860898,37.642815,1
1917,–,0,2,1,1917,8.0,–,http://www.cian.ru/sale/flat/150775205/,16.8,10.0,0,3.0,5920000,косметический,0.0,32.9,1.0,7.127024594485414,55.860898,37.642815,1
1918,1,0,2,14,1918,13.0,1,http://www.cian.ru/sale/flat/151047211/,21.0,8.0,1,20.0,5938000,,,55.5,1.0,8.345484210375313,55.880065,37.597261,2
1919,1,0,2,5,1919,7.0,0,http://www.cian.ru/sale/flat/151049316/,27.0,12.0,0,5.0,5950000,,0.0,42.0,0.0,10.591629482418167,55.873203,37.688629,2
1920,–,0,2,7,1920,,–,http://www.cian.ru/sale/flat/150602296/,,,1,16.0,5963310,,,38.3,,7.660549733377531,55.848943,37.578073,1
1921,–,0,2,7,1921,,–,http://www.cian.ru/sale/flat/150602236/,,,1,18.0,5970120,,,36.2,,7.660549733377531,55.848943,37.578073,1
1922,–,0,2,6,1922,,–,http://www.cian.ru/sale/flat/149835946/,,,1,16.0,5978880,,,38.8,,7.660549733377531,55.848943,37.578073,1
1923,–,0,2,2,1923,7.4,1,http://www.cian.ru/sale/flat/146287462/,22.1,11.0,0,9.0,5980000,косметический,0.0,36.7,1.0,7.441156696488261,55.846532,37.579538,2
1924,–,0,2,13,1924,,–,http://www.cian.ru/sale/flat/149835967/,,,1,16.0,5982460,,,38.4,,7.660549733377531,55.848943,37.578073,1
1925,–,0,2,10,1925,,–,http://www.cian.ru/sale/flat/149835960/,,,1,16.0,5982460,,,38.3,,7.660549733377531,55.848943,37.578073,1
1926,–,0,2,9,1926,,–,http://www.cian.ru/sale/flat/149835957/,,,1,16.0,5982460,,,38.3,,7.660549733377531,55.848943,37.578073,1
1927,–,0,2,5,1927,,–,http://www.cian.ru/sale/flat/150572893/,,,1,18.0,5987480,,,36.2,,7.660549733377531,55.848943,37.578073,1
1928,–,0,2,13,1928,,–,http://www.cian.ru/sale/flat/149835878/,,,1,18.0,5987920,,,36.3,,7.660549733377531,55.848943,37.578073,1
1929,–,0,2,11,1929,,–,http://www.cian.ru/sale/flat/149835873/,,,1,18.0,5987920,,,36.3,,7.660549733377531,55.848943,37.578073,1
1930,–,0,2,3,1930,6.0,1,http://www.cian.ru/sale/flat/150890386/,28.0,,0,9.0,5990000,косметический,1.0,44.0,,11.513079935311533,55.870157,37.701313,2
1931,1,0,2,5,1931,6.0,–,http://www.cian.ru/sale/flat/150363159/,30.0,28.0,0,5.0,6000000,отсутствует,,45.0,1.0,10.103234946157027,55.861297,37.688899,2
1932,1,0,2,12,1932,6.0,–,http://www.cian.ru/sale/flat/150452333/,24.3,7.0,0,14.0,6400000,косметический,,40.1,1.0,10.130906910627733,55.893384,37.667312,2
1933,1,0,2,9,1933,9.0,1,http://www.cian.ru/sale/flat/149154621/,21.0,15.0,0,12.0,5990000,косметический,1.0,39.9,1.0,8.460948937729388,55.888801,37.617689,1
1934,1,0,2,4,1934,11.1,1,http://www.cian.ru/sale/flat/150936564/,28.4,15.0,0,16.0,8300000,отсутствует,1.0,50.5,1.0,8.30703785753469,55.875511,37.650918,2
1935,1,0,2,11,1935,7.8,1,http://www.cian.ru/sale/flat/148698555/,18.8,10.0,0,17.0,6000000,отсутствует,1.0,36.4,1.0,6.695160861710509,55.860211,37.615821,1
1936,1,0,2,2,1936,10.0,1,http://www.cian.ru/sale/flat/51476339/,19.0,14.0,0,16.0,6000000,косметический,1.0,41.0,1.0,7.470869028012807,55.871678,37.611006,1
1937,1,0,2,6,1937,9.4,1,http://www.cian.ru/sale/flat/149737244/,19.3,,0,14.0,6000000,евроремонт,1.0,40.8,,12.56221176080338,55.883176,37.707503,1
1938,1,0,2,6,1938,6.0,1,http://www.cian.ru/sale/flat/151098723/,21.0,20.0,0,9.0,6000000,евроремонт,0.0,32.0,0.0,6.923064989647482,55.837646,37.661689,1
1939,1,0,2,4,1939,6.0,0,http://www.cian.ru/sale/flat/150828471/,28.9,5.0,0,5.0,6000000,,1.0,42.7,0.0,8.895913922016492,55.87445,37.57908,2
1940,1,0,2,2,1940,6.5,–,http://www.cian.ru/sale/flat/150527538/,31.0,21.0,0,5.0,6000000,косметический,,46.0,1.0,10.374651086753055,55.871425,37.686868,2
1941,–,0,2,5,1941,9.0,1,http://www.cian.ru/sale/flat/149567285/,24.0,15.0,0,7.0,6000000,евроремонт,,36.0,1.0,8.708779262777766,55.888952,37.639779,1
1942,1,0,2,5,1942,7.5,1,http://www.cian.ru/sale/flat/150155234/,23.0,10.0,0,9.0,6000000,косметический,1.0,38.0,1.0,6.964848340688804,55.838607,37.661635,2
1943,0,0,2,4,1943,5.0,1,http://www.cian.ru/sale/flat/150590540/,33.0,10.0,0,9.0,6000000,отсутствует,0.0,42.0,0.0,11.743425014556582,55.869763,37.704143,2
1944,1,0,2,3,1944,10.0,1,http://www.cian.ru/sale/flat/148581972/,20.4,8.0,0,12.0,6000000,косметический,1.0,36.7,0.0,6.44732269992138,55.825735,37.579924,1
1945,–,0,2,5,1945,6.0,–,http://www.cian.ru/sale/flat/150554590/,18.0,15.0,0,5.0,6000000,косметический,,31.0,1.0,9.659801762362417,55.868273,37.679394,1
1946,–,0,2,1,1946,10.0,1,http://www.cian.ru/sale/flat/150885008/,19.0,10.0,0,12.0,6000000,косметический,,34.0,1.0,6.231464088238495,55.851187,37.632484,1
1947,1,0,2,10,1947,10.0,1,http://www.cian.ru/sale/flat/148992149/,21.0,5.0,0,14.0,5999999,косметический,0.0,39.0,1.0,9.772594525030716,55.893819,37.660081,1
1948,1,0,2,1,1948,8.0,1,http://www.cian.ru/sale/flat/150873333/,37.0,15.0,0,9.0,6000000,косметический,1.0,56.0,1.0,7.679938430201556,55.875193,37.63102,3
1949,1,0,2,6,1949,11.0,1,http://www.cian.ru/sale/flat/150312118/,20.0,,0,14.0,6000000,косметический,,36.0,,6.671147524848291,55.830392,37.662803,1
1950,1,0,2,2,1950,7.0,–,http://www.cian.ru/sale/flat/149758343/,21.0,14.0,0,9.0,6000000,косметический,1.0,36.0,1.0,7.876552026721674,55.869683,37.593785,1
1951,1,0,2,4,1951,5.0,–,http://www.cian.ru/sale/flat/148886672/,23.0,5.0,0,9.0,6000000,косметический,,34.0,0.0,10.903278564699555,55.875425,37.691333,2
1952,1,0,2,2,1952,7.0,1,http://www.cian.ru/sale/flat/150400301/,19.0,7.0,0,16.0,6000000,косметический,1.0,37.0,1.0,9.981134569041252,55.896014,37.580697,1
1953,0,0,2,4,1953,12.1,1,http://www.cian.ru/sale/flat/149047224/,12.9,10.0,1,18.0,6008796,,,37.7,1.0,6.079572230306531,55.850616,37.618053,1
1954,–,0,2,15,1954,,–,http://www.cian.ru/sale/flat/149835974/,,,1,16.0,6009270,,,38.4,,7.660549733377531,55.848943,37.578073,1
1955,–,0,2,14,1955,,–,http://www.cian.ru/sale/flat/150530138/,,,1,18.0,6012840,,,36.3,,7.660549733377531,55.848943,37.578073,1
1956,–,0,2,17,1956,,–,http://www.cian.ru/sale/flat/150602267/,,,1,18.0,6012840,,,36.4,,7.660549733377531,55.848943,37.578073,1
1957,–,0,2,15,1957,,–,http://www.cian.ru/sale/flat/150602260/,,,1,18.0,6012840,,,36.3,,7.660549733377531,55.848943,37.578073,1
1958,–,0,2,16,1958,,–,http://www.cian.ru/sale/flat/150495931/,,,1,18.0,6012840,,,36.3,,7.660549733377531,55.848943,37.578073,1
1959,–,0,2,15,1959,,–,http://www.cian.ru/sale/flat/150602322/,,,1,16.0,6024960,,,38.8,,7.660549733377531,55.848943,37.578073,1
1960,0,0,2,4,1960,23.1,1,http://www.cian.ru/sale/flat/150440064/,9.0,10.0,0,8.0,11610100,,1.0,46.8,1.0,3.404847466599828,55.800438,37.636706,1
1961,1,0,2,3,1961,,1,http://www.cian.ru/sale/flat/150970172/,14.0,8.0,1,22.0,3218760,,,25.0,1.0,8.345484210375313,55.880065,37.597261,студиявЖК«Барбарис»
1962,1,0,2,2,1962,9.0,1,http://www.cian.ru/sale/flat/148208635/,20.0,,0,17.0,4850000,косметический,1.0,38.0,,13.458312163202889,55.933544,37.554807,1
1963,1,0,2,14,1963,17.6,1,http://www.cian.ru/sale/flat/151047713/,25.0,8.0,1,20.0,6099000,,,59.8,1.0,8.345484210375313,55.880065,37.597261,2
1964,2 лодж.,0,2,7,1964,10.0,1,http://www.cian.ru/sale/flat/139404863/,20.0,10.0,0,17.0,6100000,косметический,0.0,44.0,0.0,7.646840002178593,55.859655,37.587075,1
1965,1,0,2,12,1965,8.5,1,http://www.cian.ru/sale/flat/49171389/,21.0,12.0,0,12.0,6100000,косметический,1.0,39.0,1.0,7.853602240782761,55.863343,37.586958,1
1966,–,0,2,2,1966,5.6,1,http://www.cian.ru/sale/flat/150972155/,31.0,10.0,0,9.0,6100000,косметический,1.0,45.0,0.0,6.687282209120692,55.837611,37.658374,2
1967,1,0,2,9,1967,8.5,1,http://www.cian.ru/sale/flat/147485552/,21.0,10.0,0,12.0,6100000,косметический,0.0,39.0,1.0,8.460948937729388,55.888801,37.617689,1
1968,0,0,2,12,1968,11.6,1,http://www.cian.ru/sale/flat/147000993/,12.6,10.0,1,18.0,6106982,,,35.6,1.0,6.079572230306531,55.850616,37.618053,1
1969,–,0,2,11,1969,,–,http://www.cian.ru/sale/flat/150602248/,,,1,18.0,6132540,,,36.2,,7.660549733377531,55.848943,37.578073,1
1970,1,0,2,9,1970,9.6,1,http://www.cian.ru/sale/flat/150639167/,20.1,7.0,0,12.0,6150000,косметический,1.0,35.2,1.0,9.397091096559286,55.890623,37.655975,1
1971,1,0,2,1,1971,6.0,1,http://www.cian.ru/sale/flat/151069542/,18.0,10.0,0,9.0,6190000,косметический,1.0,33.0,1.0,5.7710355593090865,55.822114,37.655921,1
1972,1,0,2,6,1972,8.7,1,http://www.cian.ru/sale/flat/151016008/,21.0,14.0,0,12.0,6199000,косметический,,39.3,1.0,7.436177879202285,55.856189,37.587497,1
1973,1,0,2,1,1973,6.0,1,http://www.cian.ru/sale/flat/148175024/,27.0,7.0,0,9.0,6200000,евроремонт,1.0,45.5,0.0,9.303314977002984,55.853122,37.683356,2
1974,–,0,2,1,1974,8.0,1,http://www.cian.ru/sale/flat/11681641/,20.0,10.0,0,12.0,6200000,косметический,1.0,39.0,1.0,3.349499865212938,55.803737,37.61088,1
1975,1,0,2,1,1975,8.0,1,http://www.cian.ru/sale/flat/148473883/,20.0,7.0,0,14.0,6200000,евроремонт,1.0,37.5,1.0,5.443729368363295,55.838309,37.632368,1
1976,1,0,2,8,1976,10.0,1,http://www.cian.ru/sale/flat/150660096/,19.6,10.0,0,12.0,6200000,косметический,,35.0,0.0,7.741948160763465,55.87741,37.620115,1
1977,0,0,2,3,1977,8.5,0,http://www.cian.ru/sale/flat/149385849/,12.5,10.0,0,5.0,6200000,евроремонт,0.0,30.5,1.0,4.887028511197473,55.811857,37.592069,1
