,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
154,0,0,0,5,154,9.0,1,http://www.cian.ru/sale/flat/150612489/,21.0,7.0,0,13.0,9500000,косметический,0.0,40.0,0.0,3.8947918325592648,55.733624,37.654448,1
155,1,0,0,3,155,6.0,Ц,http://www.cian.ru/sale/flat/150639725/,29.0,9.0,0,5.0,9500000,косметический,1.0,43.0,1.0,3.8153964807991256,55.73478,37.653909,2
156,1,0,0,5,156,9.6,1,http://www.cian.ru/sale/flat/144133232/,20.0,9.0,0,12.0,9500000,косметический,1.0,35.2,1.0,5.703908325860203,55.766694,37.570564,1
157,0,0,0,5,157,,1,http://www.cian.ru/sale/flat/149031311/,36.6,6.0,1,,9574472,,,36.6,1.0,5.812966511764322,55.775753,37.671938,1
158,1,0,0,1,158,7.0,1,http://www.cian.ru/sale/flat/150638572/,30.0,11.0,0,14.0,9700000,евроремонт,,50.0,1.0,9.145041412767748,55.772396,37.702706,2
159,2 лодж.,0,0,2,159,7.4,1,http://www.cian.ru/sale/flat/139550369/,29.0,7.0,0,12.0,9700000,косметический,1.0,47.4,1.0,3.0309207754206446,55.785878,37.601034,2
160,1,0,0,3,160,6.0,1,http://www.cian.ru/sale/flat/136725466/,32.0,11.0,0,17.0,9700000,дизайнерский,1.0,38.0,1.0,5.197931810468241,55.741642,37.667483,2
161,1,0,0,3,161,9.0,1,http://www.cian.ru/sale/flat/150751616/,20.0,9.0,0,12.0,9700000,косметический,,35.0,1.0,5.703908325860203,55.766694,37.570564,1
162,0,0,0,5,162,,1,http://www.cian.ru/sale/flat/149920200/,46.2,5.0,0,6.0,9768439,,0.0,46.2,1.0,5.845458443318635,55.776294,37.672163,2
163,1,0,0,6,163,5.5,Ц,http://www.cian.ru/sale/flat/149323017/,42.0,8.0,0,9.0,9800000,отсутствует,1.0,58.0,1.0,9.643333290420337,55.777742,37.706793,3
164,1,0,0,3,164,10.0,1,http://www.cian.ru/sale/flat/149490088/,45.0,5.0,0,5.0,9800000,отсутствует,0.0,60.0,1.0,5.812966511764322,55.775753,37.671938,1
165,1,0,0,10,165,7.0,1,http://www.cian.ru/sale/flat/149130783/,35.0,4.0,0,12.0,9800000,отсутствует,1.0,46.0,1.0,4.013502240580081,55.753889,37.657305,2
166,1,0,0,4,166,,1,http://www.cian.ru/sale/flat/150713146/,20.2,9.0,1,13.0,9822900,,,41.1,1.0,4.261720265426052,55.770853,37.658257,1
167,1,0,0,6,167,8.0,1,http://www.cian.ru/sale/flat/150631966/,32.0,3.0,0,7.0,9850000,косметический,0.0,55.0,0.0,4.62997000751559,55.731739,37.661042,2
168,1,0,0,5,168,,Ц,http://www.cian.ru/sale/flat/150778260/,39.0,5.0,0,5.0,18000000,дизайнерский,,52.2,1.0,4.259277042667027,55.728859,37.585538,3
169,1,0,0,7,169,25.0,1,http://www.cian.ru/sale/flat/150852933/,200.0,8.0,0,11.0,171461610,дизайнерский,1.0,287.0,1.0,5.7881576337339276,55.769666,37.570069,
170,Ц,0,0,2,170,,1,http://www.cian.ru/sale/flat/150540837/,35.0,15.0,1,7.0,19723264,,,54.4,1.0,5.1941087188277555,55.764951,37.667456,2
171,0,0,0,3,171,,1,http://www.cian.ru/sale/flat/150118460/,59.1,5.0,0,6.0,9886025,,0.0,59.1,1.0,5.850988316490558,55.775824,37.67228,3
172,1,0,0,13,172,7.4,1,http://www.cian.ru/sale/flat/150940127/,19.0,15.0,0,17.0,9900000,косметический,0.0,38.0,1.0,11.093956027368725,55.758124,37.521632,1
173,1,0,0,7,173,8.0,1,http://www.cian.ru/sale/flat/150211678/,32.0,12.0,0,12.0,9900000,,0.0,49.0,1.0,2.970798911974238,55.787801,37.639671,2
174,1,0,0,10,174,9.1,1,http://www.cian.ru/sale/flat/149781961/,19.5,3.0,0,14.0,9900000,косметический,,38.0,1.0,2.005562419195266,55.730086,37.633688,1
175,Ц,0,0,7,175,8.0,1,http://www.cian.ru/sale/flat/150911073/,15.0,7.0,0,8.0,9900000,евроремонт,,30.0,1.0,3.7536805977584997,55.765949,37.654224,1
176,1,0,0,4,176,5.5,Ц,http://www.cian.ru/sale/flat/147978925/,28.6,10.0,0,5.0,9900000,косметический,1.0,42.6,1.0,6.498206563416348,55.757962,37.562937,2
177,0,0,0,1,177,,1,http://www.cian.ru/sale/flat/150235286/,46.2,5.0,0,6.0,9930382,,0.0,46.2,1.0,5.845458443318635,55.776294,37.672163,2
178,Ц,0,0,1,178,5.0,1,http://www.cian.ru/sale/flat/148653881/,27.0,10.0,0,8.0,9950000,косметический,,40.0,1.0,4.328975960560683,55.747459,37.66,2
179,1,0,0,5,179,10.0,1,http://www.cian.ru/sale/flat/150871176/,20.0,12.0,0,8.0,9990000,,0.0,35.0,1.0,4.194397921790455,55.740472,37.584272,1
180,0,0,0,3,180,4.0,0,http://www.cian.ru/sale/flat/150638655/,24.0,4.0,0,5.0,10000000,косметический,,33.0,1.0,2.124954874312257,55.770942,37.637596,2
181,1,0,0,3,181,6.0,1,http://www.cian.ru/sale/flat/150541005/,28.0,12.0,0,12.0,10000000,косметический,1.0,40.0,1.0,9.312247409148222,55.755864,37.537613,2
182,Ц,0,0,1,182,6.1,1,http://www.cian.ru/sale/flat/149007233/,25.1,11.0,0,8.0,10000000,евроремонт,,41.0,1.0,4.404895552719383,55.747429,37.660683,2
183,0,0,0,2,183,9.7,1,http://www.cian.ru/sale/flat/150876664/,19.9,3.0,0,12.0,10000000,,1.0,34.8,1.0,7.276569707391842,55.744662,37.686437,1
184,1,0,0,3,184,7.8,1,http://www.cian.ru/sale/flat/150738741/,30.0,8.0,0,8.0,10000000,косметический,1.0,46.0,1.0,2.527378940136238,55.792124,37.627813,2
185,1,0,0,9,185,10.0,1,http://www.cian.ru/sale/flat/17264878/,20.0,10.0,0,12.0,9999999,евроремонт,1.0,35.1,1.0,10.9378833791994,55.753387,37.522998,1
186,1,0,0,8,186,8.0,1,http://www.cian.ru/sale/flat/148884599/,23.0,4.0,0,9.0,10000000,косметический,,38.0,1.0,6.588883591546979,55.761365,37.562236,2
187,1,0,0,9,187,9.0,1,http://www.cian.ru/sale/flat/150827072/,18.0,11.0,0,9.0,10000000,евроремонт,,33.9,1.0,6.172906955581693,55.769904,37.566584,1
188,1,0,0,9,188,5.1,1,http://www.cian.ru/sale/flat/150853943/,28.2,3.0,0,9.0,10000000,косметический,1.0,41.5,1.0,6.252036321575133,55.764967,37.56547,2
189,Ц,0,0,16,189,,Ц,http://www.cian.ru/sale/flat/150689132/,53.2,,1,19.0,10004800,,,69.9,,7.153195429130898,55.745617,37.685364,3
190,0,0,0,4,190,,1,http://www.cian.ru/sale/flat/149031286/,44.1,6.0,1,,10056458,,,44.1,1.0,5.812966511764322,55.775753,37.671938,1
191,1,0,0,2,191,6.0,Ц,http://www.cian.ru/sale/flat/150437958/,19.0,6.0,0,5.0,10100000,косметический,,32.0,1.0,4.620916335933486,55.753772,37.579744,1
192,Ц,0,0,7,192,10.0,1,http://www.cian.ru/sale/flat/149558180/,31.0,,0,12.0,10100000,косметический,,52.0,,6.173279614183541,55.738292,37.676062,2
193,0,0,0,1,193,,1,http://www.cian.ru/sale/flat/149031217/,46.5,6.0,1,,10199229,,,46.5,1.0,5.812966511764322,55.775753,37.671938,1
194,1,0,0,8,194,6.1,1,http://www.cian.ru/sale/flat/150921893/,24.5,8.0,0,9.0,10200000,косметический,1.0,40.0,1.0,2.7507437060525857,55.785372,37.638234,2
195,Ц,0,0,20,195,,Ц,http://www.cian.ru/sale/flat/150876128/,48.4,7.0,0,44.0,10200000,косметический,,48.4,1.0,6.384452053704632,55.770244,37.564689,1
196,1,0,0,5,196,15.0,1,http://www.cian.ru/sale/flat/150531863/,95.0,5.0,0,14.0,80000000,отсутствует,0.0,139.0,1.0,5.61605904063718,55.725564,37.573267,4
197,Ц,0,0,54,197,,1,http://www.cian.ru/sale/flat/148572387/,133.0,4.0,0,62.0,146059890,дизайнерский,1.0,178.0,1.0,9.386070825241166,55.749395,37.536967,3
198,1,0,0,5,198,20.0,Ц,http://www.cian.ru/sale/flat/150606358/,100.0,5.0,0,5.0,44900000,дизайнерский,,133.0,1.0,1.5603686201836133,55.761011,37.634595,2
199,0,0,0,2,199,8.0,Ц,http://www.cian.ru/sale/flat/149409653/,15.1,5.0,0,14.0,10290000,,1.0,30.1,1.0,4.595804959410491,55.730335,37.582035,1
200,1,0,0,14,200,6.0,1,http://www.cian.ru/sale/flat/150736409/,24.0,6.0,0,14.0,10300000,отсутствует,,39.0,1.0,7.208073482651807,55.770902,37.685251,2
201,1,0,0,4,201,7.0,1,http://www.cian.ru/sale/flat/51892024/,26.0,9.0,0,12.0,10300000,косметический,1.0,39.0,0.0,2.8111779501382226,55.786996,37.638045,2
202,0,0,0,5,202,,1,http://www.cian.ru/sale/flat/149031304/,44.3,6.0,1,,10301984,,,44.3,1.0,5.812966511764322,55.775753,37.671938,1
203,Ц,0,0,2,203,10.0,1,http://www.cian.ru/sale/flat/150933448/,19.0,2.0,0,5.0,10500000,косметический,1.0,35.5,1.0,6.695556676628823,55.723247,37.563521,1
204,1,0,0,6,204,7.5,1,http://www.cian.ru/sale/flat/149397410/,23.5,8.0,0,9.0,10500000,отсутствует,,38.0,1.0,2.3862875554845413,55.723354,37.607951,2
205,1,0,0,8,205,8.0,1,http://www.cian.ru/sale/flat/150658322/,18.0,7.0,0,14.0,10500000,косметический,1.0,36.0,1.0,4.774128050174225,55.764855,37.578855,1
206,1,0,0,7,206,8.0,1,http://www.cian.ru/sale/flat/150813313/,32.0,14.0,0,17.0,10500000,отсутствует,0.0,55.0,1.0,9.756894415448489,55.773869,37.708141,2
207,1,0,0,3,207,6.0,Ц,http://www.cian.ru/sale/flat/149006725/,28.0,10.0,0,5.0,10500000,косметический,1.0,40.0,1.0,4.029955559367558,55.78276,37.589024,2
208,0,0,0,5,208,7.0,0,http://www.cian.ru/sale/flat/150781044/,17.0,5.0,0,5.0,10500000,,0.0,30.0,1.0,2.374605389543749,55.769094,37.601834,1
209,1,0,0,13,209,10.0,1,http://www.cian.ru/sale/flat/150847744/,19.0,7.0,0,17.0,10500000,,1.0,38.1,1.0,8.003680651867924,55.738439,37.692663,1
210,1,0,0,11,210,9.0,1,http://www.cian.ru/sale/flat/150658211/,19.0,3.0,0,17.0,10500000,косметический,0.0,39.0,1.0,6.877488710392059,55.765463,37.559847,1
211,1,0,0,10,211,9.0,1,http://www.cian.ru/sale/flat/149204655/,21.0,9.0,0,12.0,10500000,косметический,1.0,38.0,1.0,3.1296464239479636,55.787067,37.600441,1
212,1,0,0,6,212,10.0,1,http://www.cian.ru/sale/flat/150057539/,18.0,5.0,0,9.0,10500000,косметический,0.0,37.0,1.0,5.530816742206055,55.763012,37.571866,1
213,Ц,0,0,3,213,9.0,Ц,http://www.cian.ru/sale/flat/150713577/,47.0,9.0,0,5.0,10500000,отсутствует,1.0,65.0,1.0,8.482033852773371,55.775429,37.696435,3
214,Ц,0,0,2,214,7.0,1,http://www.cian.ru/sale/flat/149135752/,27.1,20.0,0,8.0,10500000,отсутствует,1.0,48.3,1.0,6.054336615147353,55.739174,37.675056,2
215,0,0,0,3,215,,1,http://www.cian.ru/sale/flat/150118459/,61.5,5.0,0,6.0,10598345,,0.0,61.5,1.0,5.850988316490558,55.775824,37.67228,2
216,Ц,0,0,3,216,,Ц,http://www.cian.ru/sale/flat/149812299/,,5.0,0,8.0,10598345,,,61.5,1.0,5.845458443318635,55.776294,37.672163,1
217,1,0,0,2,217,6.0,Ц,http://www.cian.ru/sale/flat/149833251/,29.0,3.0,0,5.0,10600000,косметический,,44.0,1.0,1.7905159443563328,55.779423,37.627966,2
218,1,0,0,5,218,5.0,Ц,http://www.cian.ru/sale/flat/149586481/,26.0,5.0,0,5.0,10800000,косметический,,42.0,1.0,4.259277042667027,55.728859,37.585538,2
219,1,0,0,8,219,6.5,1,http://www.cian.ru/sale/flat/149966179/,18.0,9.0,0,8.0,10800000,косметический,1.0,36.0,1.0,3.7530161738814294,55.730112,37.590156,1
220,Ц,0,0,1,220,,1,http://www.cian.ru/sale/flat/149808772/,,5.0,0,5.0,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,1
221,Ц,0,0,1,221,,1,http://www.cian.ru/sale/flat/149808776/,,5.0,0,5.0,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,2
222,0,0,0,1,222,,1,http://www.cian.ru/sale/flat/149031209/,51.3,6.0,1,,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,1
223,1,0,0,4,223,11.0,1,http://www.cian.ru/sale/flat/149434931/,28.0,5.0,0,16.0,10841600,евроремонт,,48.0,1.0,2.6669379614071294,55.774305,37.642132,2
224,Ц,0,0,2,224,,3 пасс.,http://www.cian.ru/sale/flat/149517613/,,3.0,0,3.0,27973000,отсутствует,,51.0,1.0,1.0440576494018057,55.768132,37.616863,1
225,3 балк.,0,0,2,225,8.0,1,http://www.cian.ru/sale/flat/150830708/,64.0,5.0,0,6.0,18000000,отсутствует,1.0,102.0,1.0,2.044972292342174,55.770294,37.636976,4
226,Ц,0,0,6,226,,Ц,http://www.cian.ru/sale/flat/150882455/,60.0,7.0,1,7.0,175500000,,,135.0,1.0,2.8215935250445363,55.764723,37.596722,2
227,1,0,0,3,227,6.0,1,http://www.cian.ru/sale/flat/150387502/,19.0,10.0,0,10.0,10900000,косметический,1.0,34.0,1.0,2.7073082068083325,55.755976,37.645528,1
228,1,0,0,3,228,8.0,1,http://www.cian.ru/sale/flat/149021395/,20.0,1.0,0,17.0,10900000,косметический,1.0,40.0,1.0,6.877488710392059,55.765463,37.559847,1
229,Ц,0,0,6,229,,1,http://www.cian.ru/sale/flat/142987539/,,5.0,0,8.0,10900000,,,40.0,1.0,5.913141226377344,55.774958,37.672971,1
230,Ц,0,0,6,230,8.0,1,http://www.cian.ru/sale/flat/138125457/,32.1,5.0,1,9.0,10900000,,,39.2,1.0,5.913141226377344,55.774958,37.672971,1
231,1,0,0,8,231,8.0,1,http://www.cian.ru/sale/flat/149600678/,19.0,9.0,0,8.0,10900000,,1.0,36.0,1.0,3.7530161738814294,55.730112,37.590156,1
232,Ц,0,0,2,232,22.0,1,http://www.cian.ru/sale/flat/150780674/,19.0,9.0,0,12.0,10900000,дизайнерский,1.0,45.0,1.0,2.4003459649269705,55.726239,37.636554,1
233,Ц,0,0,2,233,22.0,1,http://www.cian.ru/sale/flat/137145027/,19.0,5.0,0,12.0,10900000,евроремонт,0.0,45.0,1.0,2.4003459649269705,55.726239,37.636554,2
234,1,0,0,6,234,9.5,1,http://www.cian.ru/sale/flat/150807537/,19.4,5.0,0,14.0,10900000,косметический,1.0,35.0,1.0,6.643358191494233,55.726198,37.563548,1
235,1,0,0,1,235,9.0,1,http://www.cian.ru/sale/flat/150912522/,17.0,10.0,0,9.0,10950000,дизайнерский,1.0,37.0,1.0,4.475868982056424,55.768502,37.581954,1
236,1,0,0,7,236,6.0,1,http://www.cian.ru/sale/flat/150541205/,28.3,7.0,0,12.0,10950000,косметический,1.0,44.0,1.0,2.663806545716906,55.78526,37.637147,2
237,0,0,0,1,237,,1,http://www.cian.ru/sale/flat/149920193/,56.4,5.0,0,6.0,10958128,,0.0,56.4,1.0,5.845458443318635,55.776294,37.672163,2
238,1,0,0,9,238,7.1,1,http://www.cian.ru/sale/flat/149782738/,32.0,8.0,0,9.0,10987000,косметический,,48.4,1.0,3.867327760177811,55.783757,37.590982,2
239,1,0,0,9,239,9.0,1,http://www.cian.ru/sale/flat/148383684/,29.1,8.0,0,9.0,10987111,косметический,1.0,50.0,1.0,3.867327760177811,55.783757,37.590982,2
240,1,0,0,4,240,6.0,Ц,http://www.cian.ru/sale/flat/50948798/,25.2,5.0,0,5.0,10999000,косметический,1.0,40.0,1.0,6.3015558023696885,55.72638,37.566701,2
241,1,0,0,3,241,6.0,Ц,http://www.cian.ru/sale/flat/149051482/,18.0,10.0,0,5.0,11000000,евроремонт,1.0,31.0,1.0,4.017067300726483,55.767985,37.586113,1
242,Ц,0,0,6,242,6.0,1,http://www.cian.ru/sale/flat/150638398/,30.0,5.0,0,8.0,11000000,косметический,,43.0,1.0,5.8564451544888225,55.730568,37.672289,2
243,1,0,0,4,243,9.0,1,http://www.cian.ru/sale/flat/150291609/,17.0,10.0,0,9.0,11000000,,,37.0,0.0,4.475868982056424,55.768502,37.581954,1
244,1,0,0,3,244,9.0,1,http://www.cian.ru/sale/flat/150503960/,20.0,10.0,0,7.0,11000000,евроремонт,1.0,37.0,1.0,5.689793776622852,55.777039,37.670609,1
245,1,0,0,4,245,6.0,Ц,http://www.cian.ru/sale/flat/148215472/,23.0,11.0,0,14.0,11000000,косметический,1.0,38.0,1.0,5.035586598033028,55.765367,37.665983,2
246,Ц,0,0,1,246,6.0,1,http://www.cian.ru/sale/flat/148340141/,16.0,7.0,0,8.0,11000000,евроремонт,1.0,30.0,1.0,3.003024634744428,55.747363,37.594486,1
247,1,0,0,1,247,7.0,1,http://www.cian.ru/sale/flat/150332385/,22.9,11.0,0,9.0,11000000,косметический,1.0,39.3,1.0,6.094797397762847,55.770163,37.567321,2
248,1,0,0,8,248,6.0,1,http://www.cian.ru/sale/flat/150438708/,18.0,9.0,0,8.0,11000000,косметический,1.0,31.0,1.0,3.7530161738814294,55.730112,37.590156,1
249,0,0,0,5,249,,1,http://www.cian.ru/sale/flat/149031308/,47.9,6.0,1,,11117500,,,47.9,1.0,5.812966511764322,55.775753,37.671938,1
250,Ц,0,0,1,250,,1,http://www.cian.ru/sale/flat/148186493/,,7.0,0,8.0,11150000,,,28.0,1.0,4.378552684725224,55.767944,37.582781,1
251,Ц,0,0,1,251,,1,http://www.cian.ru/sale/flat/148053763/,,10.0,0,8.0,11160000,,,28.0,1.0,4.378552684725224,55.767944,37.582781,1
252,1,0,0,3,252,10.0,1,http://www.cian.ru/sale/flat/45690845/,43.0,5.0,0,12.0,39800000,дизайнерский,1.0,80.0,1.0,2.2727347965403726,55.769605,37.602984,3
253,Ц,0,0,2,253,,1,http://www.cian.ru/sale/flat/149724154/,,7.0,1,6.0,151700000,,,151.7,1.0,2.666656655783808,55.742772,37.598043,3
254,1,0,0,7,254,21.2,1,http://www.cian.ru/sale/flat/150048444/,47.6,5.0,0,10.0,33594000,отсутствует,,76.0,1.0,3.1574518118218142,55.782906,37.598232,2
255,Ц,0,0,1,255,8.0,1,http://www.cian.ru/sale/flat/142254433/,22.9,10.0,1,8.0,11160000,,,27.9,1.0,3.711632066392284,55.767514,37.588871,1
256,1,0,0,4,256,6.5,0,http://www.cian.ru/sale/flat/139037740/,46.0,12.0,0,5.0,11200000,косметический,0.0,60.0,1.0,7.115888652088053,55.771028,37.558104,3
257,1,0,0,2,257,6.0,1,http://www.cian.ru/sale/flat/149726378/,20.0,8.0,1,7.0,11249465,,,38.6,1.0,2.881941665475151,55.730857,37.643866,1
258,Ц,0,0,6,258,,Ц,http://www.cian.ru/sale/flat/150688077/,45.7,,1,19.0,11257800,,,64.7,,7.153195429130898,55.745617,37.685364,3
259,1,0,0,6,259,6.0,1,http://www.cian.ru/sale/flat/150097553/,31.0,5.0,0,9.0,11300000,косметический,,44.2,1.0,5.382000442994203,55.761685,37.573133,2
260,1,0,0,2,260,15.6,1,http://www.cian.ru/sale/flat/48914776/,15.4,10.0,1,19.0,11379600,,,43.6,1.0,2.6669379614071294,55.774305,37.642132,1
261,1,0,0,2,261,,Ц,http://www.cian.ru/sale/flat/150898286/,30.0,5.0,0,5.0,11390000,евроремонт,,54.0,1.0,9.392411073284386,55.754988,37.536886,3
262,1,0,0,9,262,9.0,1,http://www.cian.ru/sale/flat/50183122/,32.0,9.0,0,12.0,11400000,косметический,1.0,51.0,0.0,2.7848941484388656,55.786151,37.638216,2
263,1,0,0,9,263,14.0,1,http://www.cian.ru/sale/flat/50164885/,20.0,5.0,0,12.0,11400000,евроремонт,1.0,43.0,1.0,7.166965596898254,55.771849,37.684793,1
264,Ц,0,0,7,264,,1,http://www.cian.ru/sale/flat/148506881/,,5.0,0,8.0,11446400,,,39.2,1.0,5.913141226377344,55.774958,37.672971,2
265,1,0,0,9,265,7.0,Ц,http://www.cian.ru/sale/flat/150889637/,23.1,5.0,0,12.0,11500000,,1.0,38.7,1.0,6.029191066566837,55.769874,37.674615,2
266,1,0,0,4,266,6.5,1,http://www.cian.ru/sale/flat/150521993/,32.0,7.0,0,10.0,11500000,евроремонт,1.0,47.0,1.0,8.12110104243524,55.764384,37.548564,2
267,Ц,0,0,10,267,10.0,1,http://www.cian.ru/sale/flat/148186999/,24.5,10.0,0,14.0,11500000,косметический,1.0,44.5,1.0,4.294511865263111,55.754618,37.582682,1
268,1,0,0,4,268,6.0,1,http://www.cian.ru/sale/flat/150362484/,23.0,3.0,0,9.0,11500000,евроремонт,1.0,40.0,1.0,1.9026919549150683,55.731926,37.633419,2
269,Ц,0,0,1,269,9.0,Ц,http://www.cian.ru/sale/flat/148857210/,52.0,7.0,0,5.0,11500000,отсутствует,0.0,62.0,1.0,5.798437933860411,55.72598,37.671031,2
270,1,0,0,7,270,10.7,1,http://www.cian.ru/sale/flat/148960370/,15.2,7.0,0,12.0,11500000,отсутствует,1.0,38.5,1.0,5.902621257884513,55.766552,37.568749,1
271,1,0,0,3,271,7.0,1,http://www.cian.ru/sale/flat/150516094/,17.0,8.0,0,9.0,11500000,косметический,1.0,48.0,1.0,3.867327760177811,55.783757,37.590982,2
272,Ц,0,0,1,272,9.0,1,http://www.cian.ru/sale/flat/39438035/,43.0,7.0,0,9.0,11500000,косметический,1.0,78.0,1.0,9.960333616939455,55.777094,37.709731,3
273,0,0,0,5,273,7.0,1,http://www.cian.ru/sale/flat/144945147/,36.5,5.0,0,8.0,11530000,косметический,1.0,52.0,1.0,3.4702247433599767,55.773418,37.650325,2
274,1,0,0,8,274,11.0,1,http://www.cian.ru/sale/flat/149213366/,28.0,5.0,0,16.0,11541600,,,50.0,1.0,2.6669379614071294,55.774305,37.642132,2
275,0,0,0,3,275,,1,http://www.cian.ru/sale/flat/149031360/,47.5,6.0,1,,11602026,,,47.5,1.0,5.812966511764322,55.775753,37.671938,1
276,1,0,0,8,276,6.2,1,http://www.cian.ru/sale/flat/138136081/,34.0,11.0,0,9.0,11650000,косметический,1.0,56.0,1.0,6.34768256359493,55.732377,37.67705,3
277,1,0,0,7,277,7.0,1,http://www.cian.ru/sale/flat/150354042/,33.0,5.0,0,12.0,11650000,евроремонт,1.0,50.0,1.0,7.0962878681537065,55.772639,37.684075,2
278,1,0,0,2,278,7.0,1,http://www.cian.ru/sale/flat/150658189/,17.1,3.0,0,8.0,11690000,косметический,1.0,34.0,1.0,4.748564398290372,55.724636,37.581748,1
279,1,0,0,6,279,10.0,1,http://www.cian.ru/sale/flat/150797556/,34.0,15.0,0,14.0,11700000,косметический,0.0,52.0,1.0,9.849965102874476,55.773363,37.709021,2
280,1,0,0,9,280,28.0,1,http://www.cian.ru/sale/flat/149214353/,119.0,6.0,0,12.0,139709460,,1.0,147.0,1.0,3.8930438149024367,55.751224,37.586302,3
281,Ц,0,0,3,281,,1,http://www.cian.ru/sale/flat/149134330/,,7.0,1,4.0,103599000,,,115.1,1.0,1.1963927146026376,55.734238,37.622156,3
282,Ц,0,0,13,282,10.0,4 пасс. + 4 груз.,http://www.cian.ru/sale/flat/148979460/,60.0,4.0,0,85.0,33000000,дизайнерский,0.0,71.5,1.0,9.545681753475371,55.750403,37.53552,2
283,1,0,0,13,283,11.0,1,http://www.cian.ru/sale/flat/149213363/,28.0,5.0,0,16.0,11726500,,,49.0,1.0,2.6669379614071294,55.774305,37.642132,2
284,1,0,0,3,284,5.5,1,http://www.cian.ru/sale/flat/150699334/,32.0,2.0,0,5.0,11777777,дизайнерский,1.0,44.0,1.0,4.651641525495398,55.759304,37.579601,2
285,1,0,0,5,285,10.0,1,http://www.cian.ru/sale/flat/149516832/,28.0,3.0,0,8.0,11790000,дизайнерский,0.0,39.0,1.0,4.747926034912171,55.773535,37.580131,1
286,Ц,0,0,1,286,9.0,1,http://www.cian.ru/sale/flat/148664670/,30.0,6.0,0,12.0,11800000,косметический,1.0,53.0,1.0,3.4478764349259485,55.785417,37.596031,2
287,1,0,0,3,287,7.7,1,http://www.cian.ru/sale/flat/149794286/,21.5,5.0,0,9.0,11800000,евроремонт,,36.3,1.0,4.050410041338482,55.772927,37.586563,2
288,1,0,0,9,288,6.5,1,http://www.cian.ru/sale/flat/150946288/,23.1,3.0,0,12.0,11850000,евроремонт,1.0,38.7,1.0,6.029191066566837,55.769874,37.674615,2
289,0,0,0,6,289,9.4,1,http://www.cian.ru/sale/flat/150639622/,29.1,10.0,0,12.0,11890000,евроремонт,1.0,51.0,1.0,7.447131673368067,55.776846,37.686841,2
290,Ц,0,0,6,290,6.0,1,http://www.cian.ru/sale/flat/150014542/,22.0,6.0,0,6.0,11899000,евроремонт,1.0,38.0,1.0,6.267055398265952,55.724013,37.56741,1
291,Ц,0,0,6,291,6.2,1,http://www.cian.ru/sale/flat/147509305/,21.2,2.0,0,6.0,11900000,евроремонт,1.0,37.6,1.0,6.267055398265952,55.724013,37.56741,1
292,1,0,0,8,292,6.0,1,http://www.cian.ru/sale/flat/148074189/,28.0,8.0,0,9.0,11900000,косметический,1.0,43.2,1.0,5.514484682387038,55.763797,37.572064,2
293,Ц,0,0,2,293,10.0,Ц,http://www.cian.ru/sale/flat/148904671/,37.0,13.0,0,5.0,11900000,отсутствует,1.0,55.8,1.0,7.548606474191068,55.758088,37.553496,2
